  0.7500    0.772012888069288D+01    0.450440900650999D-01    0.355805458202850D+00    0.181073876872729D-03   -0.495238235821523D-06
  0.7500    0.751756410622854D+01    0.468125563032800D-01    0.360402215839564D+00    0.205751993742793D-03   -0.595269052324412D-06
  0.7500    0.732251377252897D+01    0.486267147252853D-01    0.364998973476278D+00    0.233438487959200D-03   -0.713830352647663D-06
  0.7500    0.713460620971801D+01    0.504871481130345D-01    0.369595731112992D+00    0.264446274764060D-03   -0.853393934207365D-06
  0.7500    0.695349243084261D+01    0.523944392484467D-01    0.374192488749706D+00    0.299143481895255D-03   -0.101798149038182D-05
  0.7500    0.677884449028218D+01    0.543491709134408D-01    0.378789246386421D+00    0.337916091558362D-03   -0.121137564694261D-05
  0.7500    0.661035397909859D+01    0.563519258899357D-01    0.383386004023135D+00    0.381190871067987D-03   -0.143810503878092D-05
  0.7500    0.644773064442497D+01    0.584032869598504D-01    0.387982761659849D+00    0.429434512855729D-03   -0.170332873410382D-05
  0.7500    0.629070112134312D+01    0.605038369051038D-01    0.392579519296563D+00    0.483157037547990D-03   -0.201291226914504D-05
  0.7500    0.613900776689501D+01    0.626541585076148D-01    0.397176276933277D+00    0.542915478790300D-03   -0.237351131308814D-05
  0.7500    0.599240758693444D+01    0.648548345493024D-01    0.401773034569991D+00    0.609317875921062D-03   -0.279266353643893D-05
  0.7500    0.585067124746509D+01    0.671064478120856D-01    0.406369792206705D+00    0.683027603782160D-03   -0.327888927284586D-05
  0.7500    0.571358216294781D+01    0.694095810778831D-01    0.410966549843420D+00    0.764768072660312D-03   -0.384180157634043D-05
  0.7500    0.558093565480387D+01    0.717648171286141D-01    0.415563307480134D+00    0.855327835680250D-03   -0.449222628148881D-05
  0.7500    0.545253817400437D+01    0.741727387461974D-01    0.420160065116848D+00    0.955566146048134D-03   -0.524233267088275D-05
  0.7500    0.532820658222751D+01    0.766339287125520D-01    0.424756822753562D+00    0.106641901251930D-02   -0.610577533992530D-05
  0.7500    0.520776748659465D+01    0.791489698095967D-01    0.429353580390276D+00    0.118890580853559D-02   -0.709784781933363D-05
  0.7500    0.509105662346873D+01    0.817184448192506D-01    0.433950338026990D+00    0.132413649886377D-02   -0.823564846615502D-05
  0.7500    0.497791828722289D+01    0.843429365234326D-01    0.438547095663705D+00    0.147331955757094D-02   -0.953825905780395D-05
  0.7500    0.486820480026665D+01    0.870230277040616D-01    0.443143853300419D+00    0.163777066313949D-02   -0.110269364115011D-04
  0.7500    0.476177602095873D+01    0.897593011430565D-01    0.447740610937133D+00    0.181892227090678D-02   -0.127253171910648D-04
  0.7500    0.465849888634197D+01    0.925523396223363D-01    0.452337368573847D+00    0.201833418036694D-02   -0.146596358369006D-04
  0.7500    0.455824698691203D+01    0.954027259238199D-01    0.456934126210561D+00    0.223770523589325D-02   -0.168589552389389D-04
  0.7500    0.446090017088013D+01    0.983110428294263D-01    0.461530883847275D+00    0.247888632501810D-02   -0.193554093319498D-04
  0.7500    0.436634417561456D+01    0.101277873121074D+00    0.466127641483990D+00    0.274389486965261D-02   -0.221844561794425D-04
  0.7500    0.427447028414772D+01    0.104303799580683D+00    0.470724399120704D+00    0.303493104397633D-02   -0.253851392567494D-04
  0.7500    0.418517500481914D+01    0.107389404990171D+00    0.475321156757418D+00    0.335439599998961D-02   -0.290003534460433D-04
  0.7500    0.409835977228978D+01    0.110535272131458D+00    0.479917914394132D+00    0.370491244025082D-02   -0.330771105717156D-04
  0.7500    0.401393066831336D+01    0.113741983786462D+00    0.484514672030846D+00    0.408969465838038D-02   -0.376668296727498D-04
  0.7500    0.393179816078605D+01    0.117010122737103D+00    0.489111429667560D+00    0.451084159298298D-02   -0.428254118400585D-04
  0.7500    0.385187685971933D+01    0.120340271765299D+00    0.493708187304275D+00    0.497283438594184D-02   -0.486137715727459D-04
  0.7500    0.377408528889269D+01    0.123733013652969D+00    0.498304944940989D+00    0.547910441874324D-02   -0.550976557598707D-04
  0.7500    0.369834567204483D+01    0.127188931182033D+00    0.502901702577703D+00    0.603380756130286D-02   -0.623478637697872D-04
  0.7500    0.362458373255432D+01    0.130708607134408D+00    0.507498460214417D+00    0.664152494040503D-02   -0.704401336842844D-04
  0.7500    0.355272850564539D+01    0.134292624292015D+00    0.512095217851131D+00    0.730731866701457D-02   -0.794548554703630D-04
  0.7500    0.348271216223107D+01    0.137941565436771D+00    0.516691975487845D+00    0.803679768507738D-02   -0.894764788157805D-04
  0.7500    0.341446984357622D+01    0.141656013350597D+00    0.521288733124559D+00    0.883619611914937D-02   -0.100592470316931D-03
  0.7500    0.334793950602695D+01    0.145436550815410D+00    0.525885490761274D+00    0.971246716216671D-02   -0.112891606925863D-03
  0.7500    0.328306177511144D+01    0.149283760613130D+00    0.530482248397988D+00    0.106733964144449D-01   -0.126461291741519D-03
  0.7500    0.321977980837054D+01    0.153198225525676D+00    0.535079006034702D+00    0.117277397534234D-01   -0.141383427508361D-03
  0.7500    0.315803916632573D+01    0.157180528334967D+00    0.539675763671416D+00    0.128853923500274D-01   -0.157728156684638D-03
